"UniqueID","sold.fctr","sold.fctr.predict.All.X.glmnet.prob","sold.fctr.predict.All.X.glmnet","sold.fctr.predict.All.X.glmnet.err","sold.fctr.predict.All.X.glmnet.err.abs","sold.fctr.predict.All.X.glmnet.accurate"
11547,"N",0.159546913665054,"N",TRUE,0.159546913665054,TRUE
11562,"N",0.203053490742596,"N",TRUE,0.203053490742596,TRUE
11593,"N",0.824201669963571,"Y",FALSE,0.824201669963571,FALSE
11712,"N",0.811341181757666,"Y",FALSE,0.811341181757666,FALSE
11741,"N",0.756499416083473,"Y",FALSE,0.756499416083473,FALSE
11742,"N",0.29346179113323,"N",TRUE,0.29346179113323,TRUE
11743,"N",0.364875970394433,"N",TRUE,0.364875970394433,TRUE
11800,"N",0.199562122608694,"N",TRUE,0.199562122608694,TRUE
10060,"N",0.306229964615828,"N",TRUE,0.306229964615828,TRUE
10362,"N",0.330571237516788,"N",TRUE,0.330571237516788,TRUE
10404,"N",0.710778611960599,"Y",FALSE,0.710778611960599,FALSE
10483,"N",0.291148841255712,"N",TRUE,0.291148841255712,TRUE
10491,"N",0.849776341814964,"Y",FALSE,0.849776341814964,FALSE
10528,"N",0.716141098770568,"Y",FALSE,0.716141098770568,FALSE
10622,"N",0.298861736747209,"N",TRUE,0.298861736747209,TRUE
10679,"N",0.135474323245092,"N",TRUE,0.135474323245092,TRUE
10695,"N",0.685596204413317,"Y",FALSE,0.685596204413317,FALSE
10707,"N",0.118612004584107,"N",TRUE,0.118612004584107,TRUE
10718,"N",0.184135715779245,"N",TRUE,0.184135715779245,TRUE
10831,"N",0.29315995776416,"N",TRUE,0.29315995776416,TRUE
11092,"N",0.698733492308921,"Y",FALSE,0.698733492308921,FALSE
11093,"N",0.29315995776416,"N",TRUE,0.29315995776416,TRUE
11147,"N",0.135246270297389,"N",TRUE,0.135246270297389,TRUE
11174,"N",0.281676903691627,"N",TRUE,0.281676903691627,TRUE
11223,"N",0.674473778877195,"Y",FALSE,0.674473778877195,FALSE
11248,"N",0.242982705234772,"N",TRUE,0.242982705234772,TRUE
11263,"N",0.293148338654733,"N",TRUE,0.293148338654733,TRUE
11267,"N",0.207688831282321,"N",TRUE,0.207688831282321,TRUE
11347,"N",0.293148338654733,"N",TRUE,0.293148338654733,TRUE
11482,"N",0.568309110994102,"Y",FALSE,0.568309110994102,FALSE
11691,"N",0.848982305544107,"Y",FALSE,0.848982305544107,FALSE
11752,"N",0.294311582290079,"N",TRUE,0.294311582290079,TRUE
11754,"N",0.333089017786483,"N",TRUE,0.333089017786483,TRUE
11801,"N",0.455325391775095,"N",TRUE,0.455325391775095,TRUE
11824,"N",0.401881071646822,"N",TRUE,0.401881071646822,TRUE
11828,"N",0.238585545931411,"N",TRUE,0.238585545931411,TRUE
10170,"N",0.186671489831306,"N",TRUE,0.186671489831306,TRUE
10172,"N",0.237933991142293,"N",TRUE,0.237933991142293,TRUE
10229,"N",0.264731136354907,"N",TRUE,0.264731136354907,TRUE
10315,"N",0.169448962855967,"N",TRUE,0.169448962855967,TRUE
10428,"N",0.111380885250509,"N",TRUE,0.111380885250509,TRUE
10513,"N",0.130274120740538,"N",TRUE,0.130274120740538,TRUE
10614,"N",0.192956462098525,"N",TRUE,0.192956462098525,TRUE
10748,"N",0.53152595028429,"Y",FALSE,0.53152595028429,FALSE
10954,"N",0.207861294288607,"N",TRUE,0.207861294288607,TRUE
10973,"N",0.707499484309553,"Y",FALSE,0.707499484309553,FALSE
10999,"N",0.142215805245062,"N",TRUE,0.142215805245062,TRUE
11356,"N",0.0607748047751803,"N",TRUE,0.0607748047751803,TRUE
11377,"N",0.524379688330789,"Y",FALSE,0.524379688330789,FALSE
11463,"N",0.263314912684247,"N",TRUE,0.263314912684247,TRUE
11480,"N",0.223134301801925,"N",TRUE,0.223134301801925,TRUE
11531,"N",0.291393070163401,"N",TRUE,0.291393070163401,TRUE
11564,"N",0.18354465468034,"N",TRUE,0.18354465468034,TRUE
11569,"N",0.160853389859855,"N",TRUE,0.160853389859855,TRUE
11592,"N",0.110846555334699,"N",TRUE,0.110846555334699,TRUE
11793,"N",0.194472415118869,"N",TRUE,0.194472415118869,TRUE
11843,"N",0.18583014230712,"N",TRUE,0.18583014230712,TRUE
10018,"N",0.218142887722148,"N",TRUE,0.218142887722148,TRUE
10103,"N",0.703437254898244,"Y",FALSE,0.703437254898244,FALSE
10506,"N",0.333392313755349,"N",TRUE,0.333392313755349,TRUE
10886,"N",0.212462061947496,"N",TRUE,0.212462061947496,TRUE
10895,"N",0.575242295545548,"Y",FALSE,0.575242295545548,FALSE
10930,"N",0.158319559237345,"N",TRUE,0.158319559237345,TRUE
11021,"N",0.104215425620627,"N",TRUE,0.104215425620627,TRUE
11090,"N",0.209370457690185,"N",TRUE,0.209370457690185,TRUE
11164,"N",0.162009709132564,"N",TRUE,0.162009709132564,TRUE
11203,"N",0.148374289939038,"N",TRUE,0.148374289939038,TRUE
11325,"N",0.47792242282414,"N",TRUE,0.47792242282414,TRUE
11494,"N",0.479198938783626,"N",TRUE,0.479198938783626,TRUE
11532,"N",0.166624211845464,"N",TRUE,0.166624211845464,TRUE
10308,"N",0.162383890479674,"N",TRUE,0.162383890479674,TRUE
10660,"N",0.158613996177955,"N",TRUE,0.158613996177955,TRUE
10742,"N",0.0493479960371968,"N",TRUE,0.0493479960371968,TRUE
10767,"N",0.0421012673218975,"N",TRUE,0.0421012673218975,TRUE
10839,"N",0.0710798987081198,"N",TRUE,0.0710798987081198,TRUE
10939,"N",0.309998813219551,"N",TRUE,0.309998813219551,TRUE
10945,"N",0.111415568545288,"N",TRUE,0.111415568545288,TRUE
11184,"N",0.0728314983107011,"N",TRUE,0.0728314983107011,TRUE
11210,"N",0.0455460213758767,"N",TRUE,0.0455460213758767,TRUE
11226,"N",0.107226203520702,"N",TRUE,0.107226203520702,TRUE
11283,"N",0.00670989822770346,"N",TRUE,0.00670989822770346,TRUE
11297,"N",0.144900400829427,"N",TRUE,0.144900400829427,TRUE
11317,"N",0.0470311313181574,"N",TRUE,0.0470311313181574,TRUE
11340,"N",0.0432465680448969,"N",TRUE,0.0432465680448969,TRUE
11363,"N",0.0810377564088929,"N",TRUE,0.0810377564088929,TRUE
11546,"N",0.15712307454016,"N",TRUE,0.15712307454016,TRUE
11789,"N",0.202790053587848,"N",TRUE,0.202790053587848,TRUE
11859,"N",0.11293132503917,"N",TRUE,0.11293132503917,TRUE
10155,"N",0.13595628224735,"N",TRUE,0.13595628224735,TRUE
10668,"N",0.102088023433287,"N",TRUE,0.102088023433287,TRUE
10691,"N",0.221849620973508,"N",TRUE,0.221849620973508,TRUE
10924,"N",0.112858790216135,"N",TRUE,0.112858790216135,TRUE
11014,"N",0.0944726680873486,"N",TRUE,0.0944726680873486,TRUE
11121,"N",0.364580084407812,"N",TRUE,0.364580084407812,TRUE
10815,"N",0.339857530742593,"N",TRUE,0.339857530742593,TRUE
11105,"N",0.188245868897536,"N",TRUE,0.188245868897536,TRUE
10211,"Y",0.687336839569494,"Y",TRUE,0.312663160430506,TRUE
10262,"Y",0.8060785518736,"Y",TRUE,0.1939214481264,TRUE
10286,"Y",0.838116628409876,"Y",TRUE,0.161883371590124,TRUE
10293,"Y",0.775609718378977,"Y",TRUE,0.224390281621023,TRUE
10341,"Y",0.739622584922986,"Y",TRUE,0.260377415077014,TRUE
10478,"Y",0.775609718378977,"Y",TRUE,0.224390281621023,TRUE
10525,"Y",0.126368631535388,"N",FALSE,0.873631368464612,FALSE
10553,"Y",0.826116157655019,"Y",TRUE,0.173883842344981,TRUE
10611,"Y",0.251173470398005,"N",FALSE,0.748826529601995,FALSE
10897,"Y",0.768552630690872,"Y",TRUE,0.231447369309128,TRUE
10923,"Y",0.770692612310991,"Y",TRUE,0.229307387689009,TRUE
11056,"Y",0.46666937562268,"N",FALSE,0.53333062437732,FALSE
11326,"Y",0.822968933975564,"Y",TRUE,0.177031066024436,TRUE
11351,"Y",0.605206597418533,"Y",TRUE,0.394793402581467,TRUE
11427,"Y",0.220883391585429,"N",FALSE,0.779116608414571,FALSE
11441,"Y",0.766212958211277,"Y",TRUE,0.233787041788723,TRUE
11623,"Y",0.85262420420815,"Y",TRUE,0.14737579579185,TRUE
11637,"Y",0.779498759020549,"Y",TRUE,0.220501240979451,TRUE
11686,"Y",0.728679869362019,"Y",TRUE,0.271320130637981,TRUE
11695,"Y",0.700095598457547,"Y",TRUE,0.299904401542453,TRUE
11705,"Y",0.0276640984730775,"N",FALSE,0.972335901526923,FALSE
11711,"Y",0.779498759020549,"Y",TRUE,0.220501240979451,TRUE
11731,"Y",0.345659420627777,"N",FALSE,0.654340579372223,FALSE
10130,"Y",0.666238769276379,"Y",TRUE,0.333761230723621,TRUE
10201,"Y",0.725446707956339,"Y",TRUE,0.274553292043661,TRUE
10225,"Y",0.794460650228559,"Y",TRUE,0.205539349771441,TRUE
10348,"Y",0.765641794702792,"Y",TRUE,0.234358205297208,TRUE
10389,"Y",0.666238769276379,"Y",TRUE,0.333761230723621,TRUE
10557,"Y",0.319305677158886,"N",FALSE,0.680694322841114,FALSE
10639,"Y",0.823795827922198,"Y",TRUE,0.176204172077802,TRUE
10759,"Y",0.666251237765346,"Y",TRUE,0.333748762234654,TRUE
10869,"Y",0.515582959276728,"Y",TRUE,0.484417040723272,TRUE
10997,"Y",0.667484465360223,"Y",TRUE,0.332515534639777,TRUE
11142,"Y",0.776675862276125,"Y",TRUE,0.223324137723875,TRUE
11284,"Y",0.188893072215448,"N",FALSE,0.811106927784552,FALSE
11302,"Y",0.601307122878448,"Y",TRUE,0.398692877121552,TRUE
11332,"Y",0.730984360323266,"Y",TRUE,0.269015639676734,TRUE
11361,"Y",0.776675862276125,"Y",TRUE,0.223324137723875,TRUE
11406,"Y",0.846874207097366,"Y",TRUE,0.153125792902634,TRUE
11442,"Y",0.372877440458358,"N",FALSE,0.627122559541642,FALSE
11570,"Y",0.158498821550073,"N",FALSE,0.841501178449927,FALSE
11708,"Y",0.776675862276125,"Y",TRUE,0.223324137723875,TRUE
11729,"Y",0.776675862276125,"Y",TRUE,0.223324137723875,TRUE
11804,"Y",0.0914571374345331,"N",FALSE,0.908542862565467,FALSE
11816,"Y",0.112856100614312,"N",FALSE,0.887143899385688,FALSE
11817,"Y",0.0676966572331615,"N",FALSE,0.932303342766839,FALSE
11821,"Y",0.237809033055276,"N",FALSE,0.762190966944724,FALSE
10074,"Y",0.787788576543566,"Y",TRUE,0.212211423456434,TRUE
10095,"Y",0.816237402180602,"Y",TRUE,0.183762597819398,TRUE
10134,"Y",0.810718927480399,"Y",TRUE,0.189281072519601,TRUE
10175,"Y",0.801613794075236,"Y",TRUE,0.198386205924764,TRUE
10230,"Y",0.82132915132301,"Y",TRUE,0.17867084867699,TRUE
10240,"Y",0.805932233386744,"Y",TRUE,0.194067766613256,TRUE
10285,"Y",0.780441814019002,"Y",TRUE,0.219558185980998,TRUE
10301,"Y",0.803287659061818,"Y",TRUE,0.196712340938182,TRUE
10321,"Y",0.849008619852196,"Y",TRUE,0.150991380147804,TRUE
10339,"Y",0.816338543432211,"Y",TRUE,0.183661456567789,TRUE
10361,"Y",0.822966510155216,"Y",TRUE,0.177033489844784,TRUE
10405,"Y",0.787788576543566,"Y",TRUE,0.212211423456434,TRUE
10484,"Y",0.842474830257566,"Y",TRUE,0.157525169742434,TRUE
10534,"Y",0.484630810862575,"N",FALSE,0.515369189137425,FALSE
10670,"Y",0.826116157655019,"Y",TRUE,0.173883842344981,TRUE
10763,"Y",0.310734365561609,"N",FALSE,0.689265634438391,FALSE
10769,"Y",0.85262420420815,"Y",TRUE,0.14737579579185,TRUE
10808,"Y",0.830988523599528,"Y",TRUE,0.169011476400472,TRUE
10822,"Y",0.774527675794227,"Y",TRUE,0.225472324205773,TRUE
10853,"Y",0.814923572136892,"Y",TRUE,0.185076427863108,TRUE
10866,"Y",0.85262420420815,"Y",TRUE,0.14737579579185,TRUE
11430,"Y",0.831868936956636,"Y",TRUE,0.168131063043364,TRUE
11462,"Y",0.848982305544107,"Y",TRUE,0.151017694455893,TRUE
11544,"Y",0.456703046871423,"N",FALSE,0.543296953128577,FALSE
10013,"Y",0.854102816152943,"Y",TRUE,0.145897183847057,TRUE
10032,"Y",0.434542471834742,"N",FALSE,0.565457528165258,FALSE
10300,"Y",0.822977103130732,"Y",TRUE,0.177022896869268,TRUE
10360,"Y",0.866299481563558,"Y",TRUE,0.133700518436442,TRUE
10419,"Y",0.856367621942755,"Y",TRUE,0.143632378057245,TRUE
10446,"Y",0.853313364369894,"Y",TRUE,0.146686635630106,TRUE
10677,"Y",0.788833671755559,"Y",TRUE,0.211166328244441,TRUE
10697,"Y",0.74379023060915,"Y",TRUE,0.25620976939085,TRUE
10708,"Y",0.866890870071106,"Y",TRUE,0.133109129928894,TRUE
10713,"Y",0.856029334462138,"Y",TRUE,0.143970665537862,TRUE
10723,"Y",0.80951730103968,"Y",TRUE,0.19048269896032,TRUE
10810,"Y",0.799988475343132,"Y",TRUE,0.200011524656868,TRUE
10875,"Y",0.456865675698698,"N",FALSE,0.543134324301302,FALSE
10998,"Y",0.822492248711832,"Y",TRUE,0.177507751288168,TRUE
11043,"Y",0.799988475343132,"Y",TRUE,0.200011524656868,TRUE
11190,"Y",0.407463700435139,"N",FALSE,0.592536299564861,FALSE
11598,"Y",0.854021125588932,"Y",TRUE,0.145978874411068,TRUE
11621,"Y",0.87816293743166,"Y",TRUE,0.12183706256834,TRUE
11707,"Y",0.547744560789985,"Y",TRUE,0.452255439210015,TRUE
11727,"Y",0.508474864041133,"Y",TRUE,0.491525135958867,TRUE
11738,"Y",0.508530321241305,"Y",TRUE,0.491469678758695,TRUE
11839,"Y",0.810279704013309,"Y",TRUE,0.189720295986691,TRUE
10073,"Y",0.83176149845114,"Y",TRUE,0.16823850154886,TRUE
10081,"Y",0.914923685301002,"Y",TRUE,0.0850763146989976,TRUE
10150,"Y",0.863865855011553,"Y",TRUE,0.136134144988447,TRUE
10185,"Y",0.861251386489129,"Y",TRUE,0.138748613510871,TRUE
10233,"Y",0.914923685301002,"Y",TRUE,0.0850763146989976,TRUE
10238,"Y",0.914923685301002,"Y",TRUE,0.0850763146989976,TRUE
10250,"Y",0.890886059726522,"Y",TRUE,0.109113940273478,TRUE
10258,"Y",0.914923685301002,"Y",TRUE,0.0850763146989976,TRUE
10259,"Y",0.505044997285688,"Y",TRUE,0.494955002714312,TRUE
10276,"Y",0.869876493850007,"Y",TRUE,0.130123506149993,TRUE
10278,"Y",0.882503425037167,"Y",TRUE,0.117496574962833,TRUE
10330,"Y",0.913060578683966,"Y",TRUE,0.0869394213160344,TRUE
10380,"Y",0.890949754703031,"Y",TRUE,0.109050245296969,TRUE
10395,"Y",0.887299474420751,"Y",TRUE,0.112700525579249,TRUE
10408,"Y",0.860586700464501,"Y",TRUE,0.139413299535499,TRUE
10412,"Y",0.867172678403132,"Y",TRUE,0.132827321596868,TRUE
10418,"Y",0.859418130511882,"Y",TRUE,0.140581869488118,TRUE
10444,"Y",0.910396732355009,"Y",TRUE,0.0896032676449908,TRUE
10474,"Y",0.839058791610452,"Y",TRUE,0.160941208389548,TRUE
10475,"Y",0.923695218088232,"Y",TRUE,0.0763047819117679,TRUE
10487,"Y",0.873499462089382,"Y",TRUE,0.126500537910618,TRUE
10493,"Y",0.890955202518936,"Y",TRUE,0.109044797481064,TRUE
10505,"Y",0.876565128174331,"Y",TRUE,0.123434871825669,TRUE
10521,"Y",0.873003967686694,"Y",TRUE,0.126996032313306,TRUE
10561,"Y",0.915350443151258,"Y",TRUE,0.0846495568487418,TRUE
10589,"Y",0.860579972871635,"Y",TRUE,0.139420027128365,TRUE
10728,"Y",0.870313937751645,"Y",TRUE,0.129686062248355,TRUE
10757,"Y",0.876565128174331,"Y",TRUE,0.123434871825669,TRUE
10758,"Y",0.914923685301002,"Y",TRUE,0.0850763146989976,TRUE
10782,"Y",0.914919320587639,"Y",TRUE,0.0850806794123606,TRUE
10802,"Y",0.914923685301002,"Y",TRUE,0.0850763146989976,TRUE
10844,"Y",0.912663612336985,"Y",TRUE,0.0873363876630151,TRUE
10937,"Y",0.846572777109627,"Y",TRUE,0.153427222890373,TRUE
10971,"Y",0.509640609341504,"Y",TRUE,0.490359390658496,TRUE
11025,"Y",0.491027936793986,"N",FALSE,0.508972063206014,FALSE
11036,"Y",0.422956400366542,"N",FALSE,0.577043599633458,FALSE
11241,"Y",0.619589178358176,"Y",TRUE,0.380410821641824,TRUE
11400,"Y",0.505059014049426,"Y",TRUE,0.494940985950574,TRUE
11505,"Y",0.504034438781115,"Y",TRUE,0.495965561218885,TRUE
11607,"Y",0.890949754703031,"Y",TRUE,0.109050245296969,TRUE
11670,"Y",0.901402432212607,"Y",TRUE,0.098597567787393,TRUE
11671,"Y",0.910121599333179,"Y",TRUE,0.0898784006668208,TRUE
11697,"Y",0.368060317188952,"N",FALSE,0.631939682811048,FALSE
10045,"Y",0.313963118317024,"N",FALSE,0.686036881682976,FALSE
10062,"Y",0.841109019611641,"Y",TRUE,0.158890980388359,TRUE
10089,"Y",0.248468189912534,"N",FALSE,0.751531810087466,FALSE
10251,"Y",0.749355705261305,"Y",TRUE,0.250644294738695,TRUE
10329,"Y",0.769605612860154,"Y",TRUE,0.230394387139846,TRUE
10355,"Y",0.780572717124135,"Y",TRUE,0.219427282875865,TRUE
10397,"Y",0.776997912117123,"Y",TRUE,0.223002087882877,TRUE
10402,"Y",0.847170791977237,"Y",TRUE,0.152829208022763,TRUE
10407,"Y",0.732013668687203,"Y",TRUE,0.267986331312797,TRUE
10464,"Y",0.783634916537516,"Y",TRUE,0.216365083462484,TRUE
10499,"Y",0.724923171173077,"Y",TRUE,0.275076828826923,TRUE
10515,"Y",0.264045858683272,"N",FALSE,0.735954141316728,FALSE
10531,"Y",0.73867751316238,"Y",TRUE,0.26132248683762,TRUE
10536,"Y",0.713360097542151,"Y",TRUE,0.286639902457849,TRUE
10540,"Y",0.737604528233092,"Y",TRUE,0.262395471766908,TRUE
10562,"Y",0.320184892633401,"N",FALSE,0.679815107366599,FALSE
10610,"Y",0.311209215040014,"N",FALSE,0.688790784959986,FALSE
10621,"Y",0.703626082162263,"Y",TRUE,0.296373917837737,TRUE
10646,"Y",0.673597025891753,"Y",TRUE,0.326402974108247,TRUE
10659,"Y",0.847170791977237,"Y",TRUE,0.152829208022763,TRUE
10666,"Y",0.831202076965089,"Y",TRUE,0.168797923034911,TRUE
10714,"Y",0.718598396853948,"Y",TRUE,0.281401603146052,TRUE
10753,"Y",0.8304296775802,"Y",TRUE,0.1695703224198,TRUE
10754,"Y",0.31726276773194,"N",FALSE,0.68273723226806,FALSE
10863,"Y",0.841109019611641,"Y",TRUE,0.158890980388359,TRUE
10902,"Y",0.199861117069928,"N",FALSE,0.800138882930072,FALSE
10918,"Y",0.329527347861841,"N",FALSE,0.670472652138159,FALSE
11015,"Y",0.289996061669332,"N",FALSE,0.710003938330668,FALSE
11158,"Y",0.193426896353185,"N",FALSE,0.806573103646815,FALSE
11196,"Y",0.31726276773194,"N",FALSE,0.68273723226806,FALSE
11353,"Y",0.835885717447347,"Y",TRUE,0.164114282552653,TRUE
11620,"Y",0.8304296775802,"Y",TRUE,0.1695703224198,TRUE
11646,"Y",0.809653928087014,"Y",TRUE,0.190346071912986,TRUE
11667,"Y",0.809653928087014,"Y",TRUE,0.190346071912986,TRUE
11669,"Y",0.763819824473607,"Y",TRUE,0.236180175526393,TRUE
11737,"Y",0.777560851522392,"Y",TRUE,0.222439148477608,TRUE
11852,"Y",0.481392497226246,"N",FALSE,0.518607502773754,FALSE
10041,"Y",0.341699993452169,"N",FALSE,0.658300006547831,FALSE
10124,"Y",0.873163726001143,"Y",TRUE,0.126836273998857,TRUE
10210,"Y",0.757288224967214,"Y",TRUE,0.242711775032786,TRUE
10214,"Y",0.802410772896695,"Y",TRUE,0.197589227103305,TRUE
10243,"Y",0.768564594345741,"Y",TRUE,0.231435405654259,TRUE
10356,"Y",0.773896805528712,"Y",TRUE,0.226103194471288,TRUE
10373,"Y",0.783075128283586,"Y",TRUE,0.216924871716414,TRUE
10497,"Y",0.897242267257708,"Y",TRUE,0.102757732742292,TRUE
10654,"Y",0.718877784851346,"Y",TRUE,0.281122215148654,TRUE
10761,"Y",0.904199251449424,"Y",TRUE,0.0958007485505761,TRUE
10780,"Y",0.79244575118506,"Y",TRUE,0.20755424881494,TRUE
10824,"Y",0.281679166918858,"N",FALSE,0.718320833081142,FALSE
10880,"Y",0.62739763588148,"Y",TRUE,0.37260236411852,TRUE
10882,"Y",0.703451285680148,"Y",TRUE,0.296548714319852,TRUE
11734,"Y",0.869945631478217,"Y",TRUE,0.130054368521783,TRUE
11758,"Y",0.900205134567945,"Y",TRUE,0.0997948654320548,TRUE
10141,"Y",0.613238656073371,"Y",TRUE,0.386761343926629,TRUE
10178,"Y",0.34588336617403,"N",FALSE,0.65411663382597,FALSE
10289,"Y",0.651162400237346,"Y",TRUE,0.348837599762654,TRUE
10394,"Y",0.318270472777421,"N",FALSE,0.681729527222579,FALSE
10696,"Y",0.757607488883648,"Y",TRUE,0.242392511116352,TRUE
10715,"Y",0.798137810517032,"Y",TRUE,0.201862189482968,TRUE
10721,"Y",0.7634198003234,"Y",TRUE,0.2365801996766,TRUE
10729,"Y",0.848982305544107,"Y",TRUE,0.151017694455893,TRUE
10896,"Y",0.173176567409207,"N",FALSE,0.826823432590793,FALSE
11100,"Y",0.86213781140017,"Y",TRUE,0.13786218859983,TRUE
11134,"Y",0.664739336776643,"Y",TRUE,0.335260663223357,TRUE
11735,"Y",0.467079290154256,"N",FALSE,0.532920709845744,FALSE
11778,"Y",0.870016620596135,"Y",TRUE,0.129983379403865,TRUE
10010,"Y",0.764747597415063,"Y",TRUE,0.235252402584937,TRUE
10105,"Y",0.283499661536993,"N",FALSE,0.716500338463007,FALSE
10137,"Y",0.667442820719038,"Y",TRUE,0.332557179280962,TRUE
10187,"Y",0.744154907155981,"Y",TRUE,0.255845092844019,TRUE
10334,"Y",0.81597984544237,"Y",TRUE,0.18402015455763,TRUE
10445,"Y",0.811426631857901,"Y",TRUE,0.188573368142099,TRUE
10612,"Y",0.371821391920779,"N",FALSE,0.628178608079222,FALSE
10669,"Y",0.885250497383346,"Y",TRUE,0.114749502616654,TRUE
10684,"Y",0.779663673581866,"Y",TRUE,0.220336326418134,TRUE
10702,"Y",0.832030699037688,"Y",TRUE,0.167969300962312,TRUE
11421,"Y",0.140846097330665,"N",FALSE,0.859153902669335,FALSE
11477,"Y",0.832904459748259,"Y",TRUE,0.167095540251741,TRUE
11508,"Y",0.150615927825509,"N",FALSE,0.849384072174491,FALSE
11638,"Y",0.861760119012192,"Y",TRUE,0.138239880987808,TRUE
11655,"Y",0.86766112577726,"Y",TRUE,0.13233887422274,TRUE
10011,"Y",0.136755727164272,"N",FALSE,0.863244272835728,FALSE
10049,"Y",0.62312390306995,"Y",TRUE,0.37687609693005,TRUE
10203,"Y",0.586603707006242,"Y",TRUE,0.413396292993758,TRUE
10311,"Y",0.433503934538422,"N",FALSE,0.566496065461578,FALSE
10332,"Y",0.0718412903280326,"N",FALSE,0.928158709671967,FALSE
10417,"Y",0.538332631953139,"Y",TRUE,0.461667368046861,TRUE
10425,"Y",0.41994805599961,"N",FALSE,0.58005194400039,FALSE
10633,"Y",0.619968201743588,"Y",TRUE,0.380031798256412,TRUE
10790,"Y",0.619968201743588,"Y",TRUE,0.380031798256412,TRUE
10858,"Y",0.559156919825809,"Y",TRUE,0.440843080174191,TRUE
10868,"Y",0.577320995440442,"Y",TRUE,0.422679004559558,TRUE
10920,"Y",0.106888867244362,"N",FALSE,0.893111132755638,FALSE
11581,"Y",0.221224386882484,"N",FALSE,0.778775613117516,FALSE
11603,"Y",0.688457485310111,"Y",TRUE,0.311542514689889,TRUE
11690,"Y",0.682270529855571,"Y",TRUE,0.317729470144429,TRUE
11702,"Y",0.177795734868908,"N",FALSE,0.822204265131092,FALSE
11706,"Y",0.682270529855571,"Y",TRUE,0.317729470144429,TRUE
11744,"Y",0.688457485310111,"Y",TRUE,0.311542514689889,TRUE
11831,"Y",0.611233170744694,"Y",TRUE,0.388766829255306,TRUE
11857,"Y",0.109558377573519,"N",FALSE,0.890441622426481,FALSE
11057,"Y",0.542005705095936,"Y",TRUE,0.457994294904064,TRUE
10034,"Y",0.871118348994672,"Y",TRUE,0.128881651005328,TRUE
10050,"Y",0.684434493867215,"Y",TRUE,0.315565506132785,TRUE
10080,"Y",0.199908060298271,"N",FALSE,0.800091939701729,FALSE
10109,"Y",0.224375184310654,"N",FALSE,0.775624815689346,FALSE
10284,"Y",0.83547145759739,"Y",TRUE,0.16452854240261,TRUE
10304,"Y",0.737979349683894,"Y",TRUE,0.262020650316106,TRUE
10468,"Y",0.642651537404785,"Y",TRUE,0.357348462595215,TRUE
10727,"Y",0.788491496990159,"Y",TRUE,0.211508503009841,TRUE
10796,"Y",0.639144978681217,"Y",TRUE,0.360855021318783,TRUE
10812,"Y",0.553996098257341,"Y",TRUE,0.446003901742659,TRUE
11017,"Y",0.692505039676318,"Y",TRUE,0.307494960323682,TRUE
11028,"Y",0.882552021741829,"Y",TRUE,0.117447978258171,TRUE
11049,"Y",0.215705436416336,"N",FALSE,0.784294563583664,FALSE
11218,"Y",0.24970541514729,"N",FALSE,0.75029458485271,FALSE
11231,"Y",0.912028408579607,"Y",TRUE,0.0879715914203928,TRUE
11354,"Y",0.265784979997393,"N",FALSE,0.734215020002607,FALSE
11422,"Y",0.898442050079633,"Y",TRUE,0.101557949920367,TRUE
11497,"Y",0.239221626932117,"N",FALSE,0.760778373067883,FALSE
11605,"Y",0.247762230496394,"N",FALSE,0.752237769503606,FALSE
11625,"Y",0.898447166266246,"Y",TRUE,0.101552833733754,TRUE
11645,"Y",0.895799240584319,"Y",TRUE,0.104200759415681,TRUE
10030,"Y",0.1705934981046,"N",FALSE,0.8294065018954,FALSE
10114,"Y",0.588814042264242,"Y",TRUE,0.411185957735758,TRUE
10183,"Y",0.175460927214811,"N",FALSE,0.824539072785188,FALSE
10327,"Y",0.85262420420815,"Y",TRUE,0.14737579579185,TRUE
10331,"Y",0.78894322564804,"Y",TRUE,0.21105677435196,TRUE
10363,"Y",0.709128862207206,"Y",TRUE,0.290871137792794,TRUE
10388,"Y",0.664548741750826,"Y",TRUE,0.335451258249174,TRUE
10467,"Y",0.610376678655588,"Y",TRUE,0.389623321344412,TRUE
10577,"Y",0.594768581732038,"Y",TRUE,0.405231418267962,TRUE
10675,"Y",0.209370457690185,"N",FALSE,0.790629542309815,FALSE
10912,"Y",0.85262420420815,"Y",TRUE,0.14737579579185,TRUE
11099,"Y",0.86688439963888,"Y",TRUE,0.13311560036112,TRUE
11344,"Y",0.825908232740313,"Y",TRUE,0.174091767259687,TRUE
11474,"Y",0.866890870071106,"Y",TRUE,0.133109129928894,TRUE
11654,"Y",0.897193114273262,"Y",TRUE,0.102806885726738,TRUE
11730,"Y",0.85262420420815,"Y",TRUE,0.14737579579185,TRUE
11762,"Y",0.768552630690872,"Y",TRUE,0.231447369309128,TRUE
10019,"Y",0.218168514931133,"N",FALSE,0.781831485068867,FALSE
10253,"Y",0.772849757547213,"Y",TRUE,0.227150242452787,TRUE
10307,"Y",0.735349645198633,"Y",TRUE,0.264650354801367,TRUE
10338,"Y",0.545088398416452,"Y",TRUE,0.454911601583548,TRUE
10344,"Y",0.647409669919228,"Y",TRUE,0.352590330080772,TRUE
10399,"Y",0.661358155809797,"Y",TRUE,0.338641844190203,TRUE
10535,"Y",0.55358417968961,"Y",TRUE,0.44641582031039,TRUE
10773,"Y",0.895049681396755,"Y",TRUE,0.104950318603245,TRUE
