"UniqueID","startprice","startprice.log10.predict."
12157,107,1.70329793764063
12160,25,1.57963066929704
12161,99.99,1.48342037485018
12162,199,2.82904470981074
12163,179,2.61728621376987
12166,0.99,0.583158774994591
12167,325,1.93461407173277
12168,99,2.65639951022049
12169,121,1.6895797567247
12172,0.99,0.495457123254857
12173,0.99,0.608651017209647
12174,199.99,1.78564166812534
12177,10,1.92182417237752
12180,150,1.65668271657176
12181,60,1.56912576533924
12182,200,1.82932791616201
12183,149,2.66809837050418
12185,220,1.61845856854179
12186,249.99,1.21905023020607
12187,325,1.92076223001708
12188,150,1.74811703042682
12189,149,2.4880439407899
12190,50,1.83673714628604
12191,299,2.73103162323605
12192,300,1.33938900846805
12196,89,2.57947825464496
12199,199,2.73103162323605
12200,75,1.68318083427228
12201,0.99,1.29035554903999
12203,289,2.56267605380546
12204,250,1.6470738480415
12205,0.99,0.197892929553687
12206,200,2.17921784772796
12208,140,1.73131482958732
12209,339,3.60738641573704
12212,400,1.84757222421997
12213,0.99,0.495457123254857
12214,150,1.74530283243097
12215,0.01,1.75954943248914
12217,149.95,1.67640793328782
12219,190.99,0.60343116908683
12221,89.95,1.72004215898443
12224,499.99,1.05450217267529
12226,180,1.74811703042682
12227,50,2.00780407752988
12228,324.99,0.805028038438084
12229,58,1.61707587946795
12230,197.97,1.23320672244396
12231,85,1.68930090303615
12232,0.99,0.421919306021189
12234,0.99,0.444096744097644
12236,119.98,1.82270040873185
12237,0.99,0.490968437945507
12239,350,1.91636976367482
12240,0.99,0.14211343727562
12241,169.99,1.40368492127881
12244,49.99,1.22363049156452
12245,0.99,-0.148958049016021
12248,89.99,0.93295977218161
12249,375,1.92076223001708
12252,350,1.3380789876529
12253,249.97,1.71776140174181
12254,45,1.66303621374393
12257,249,2.4712417399504
12260,0.99,0.546656795096759
12261,199.99,1.41679809592217
12263,0.99,0.511115369067288
12264,99,2.74783382407556
12265,1,1.53662587107958
12268,178.99,0.549589184508975
12270,249,2.64770140532845
12271,1,1.92377899379885
12272,300,1.82932791616201
12273,175,1.76383010066666
12274,174.99,0.454856246646385
12275,199.99,1.48060617685433
12278,199.99,1.52718605041446
12280,279.99,1.42007214606691
12283,230,1.77552881829266
12285,165,1.74811703042682
12286,595,2.37779940302024
12289,300,1.8057345477068
12291,250,1.86512577549955
12297,150,1.83673714628604
12303,279.99,1.49072676879162
12305,90,1.98235820316494
12308,0.01,1.3418510330617
12310,0.99,0.4808893832056
12315,169,2.60222059078383
12316,249.99,1.34831611777653
12322,0.99,0.497276607993705
12324,130,1.84757222421997
12331,225,1.85171404224444
12332,0.99,0.572323697060667
12339,255,1.35027608760855
12340,0.99,0.445318313444671
12344,425,2.09217600021515
12346,300,2.08778353387289
12348,0.01,1.58816532665709
12352,350,2.11800951973458
12353,0.99,0.0221532805821282
12354,0.99,0.704988131082969
12357,200,1.83673714628604
12361,350,1.93461407173277
12364,595,2.01592779365056
12366,125,1.77552881829266
12367,165,1.74811703042682
12374,0.99,0.659365544573476
12378,650,2.08778353387289
12388,179,2.57513637457862
12391,149.99,1.29826260458009
12392,0.01,1.53734482167612
12403,35,1.70785762226007
12406,0.99,0.419617792620232
12413,99,2.80072136754077
12415,320,1.717032877255
12429,389,2.21997923980899
12432,0.99,0.583158774994591
12435,550,1.86086147916042
12447,50,1.59691705458911
12448,7.99,0.348190827278212
12456,0.99,0.914804398502585
12461,0.99,0.536591124666668
12463,249,2.66809837050418
12467,0.99,-0.137738081005376
12470,210,1.71869270019399
12471,9.99,1.22412590360477
12484,450,1.70785762226007
12486,149,2.58749913458304
12487,100,1.59320436984163
12490,280,2.00780407752988
12491,120,1.74811703042682
12492,235,1.73010477380568
12493,55,1.61707587946795
12496,299,2.76140685086781
12497,399,2.82505099939841
12498,0.99,0.4808893832056
12499,250,1.61707587946795
12500,599.99,1.65908233822221
12501,729.99,1.74616562272072
12502,240,1.92377899379885
12503,879.99,1.74616562272072
12504,300,2.02425739280489
12506,599.99,1.65908233822221
12507,17.75,1.88633378362794
12508,599.99,1.5363079183154
12509,729.99,1.36795234888481
12551,100,1.53194546811255
12555,50,1.42693812746523
12556,49,2.25829935168337
12558,70,1.51837244132029
12559,0.5,1.41013592662573
12563,35,1.47876560421649
12564,20,1.69101764091054
12566,10,1.44805723172998
12567,1,1.4889378024705
12568,0.99,0.25395899209492
12569,0.99,0.42660419168517
12570,20,1.60699255717951
12571,59.99,0.990662809006852
12572,30,1.54208278166315
12573,9.5,2.34035281429632
12575,90,1.76793889648607
12577,0.99,0.360583487992783
12579,35,1.62337978196762
12581,0.99,0.162524678239852
12582,29.99,1.00826816903835
12584,75,1.69101764091054
12585,99.95,1.92625767141064
12586,0.99,0.162524678239852
12587,89,2.43835378139765
12588,20,1.53294609086293
12589,149.99,1.11141367929088
12590,75,1.60699255717951
12591,50,1.34988608019051
12592,99.99,1.3512798800074
12594,49.99,0.939638491447583
12595,9.99,1.00975569332041
12596,1,1.47811303315354
12597,0.01,1.536640317939
12599,20,1.62509472785393
12601,85,1.50308225448743
12605,0.99,0.162524678239852
12606,0.01,1.42693812746523
12608,0.99,0.213699583928162
12609,110,1.44344948594904
12611,10,1.52639332125837
12612,9.99,1.17394033217228
12619,80,1.69101764091054
12621,0.99,0.403049209664892
12623,10.99,0.260651339790338
12630,200,1.73131482958732
12635,0.99,0.479775263015548
12639,49.99,1.10472094071831
12643,55,1.70851019332302
12648,99.98,1.971035058491
12649,99.98,1.971035058491
12653,50,0.850010163304111
12656,199.99,1.37693655615026
